BOLETANUM,ARTICULO,CANTIDAD,COSTO,FECHAENTRA,FECHAVENTA,VALORVENTA,INTERESES,VENDIDO,COMPRADO,GRAMOS,IVA,NUMFAC
 22903,"RELOJ PH.GIOVANI VALENTINO,TABLERO Y MANILLA NEGRA,USADO.",,100000,2010-07-30,2010-11-27,100000,20000,True,False,0.0,,
 23061,"RELOJ PH.RAYMOND WEIL TABLERO BLANCO,MANILLA METALICA USADO.",,500000,2010-07-30,2012-05-16,500000,0,True,False,0.0,,
 23119,"RELOJ PH.BULOVA TABLERO BLANCO,MANILLA COMBINADA,USADO.",,100000,2010-07-30,2011-02-11,100000,50000,True,False,0.0,,
 23228,"RELOJ PH.D.MARIO, TABLERO BLANCO,MANILLA METALICA,USADO.",,250000,2010-07-30,2011-12-16,250000,10000,True,False,0.0,,
 23279,"RELOJ PH.ORIENT TABLERO NEGRA,MANILLA AMARILLA.",,35000,2010-07-30,2010-10-11,35000,45000,True,False,0.0,,
 23291,"RELOJ PD.D.MARIO TABLERO BLANCO,MANILLA METALICA,USADO.",,100000,2010-07-30,2012-05-16,100000,0,True,False,0.0,,
 23373,"RELOJ PD.CITIZEN TABLERO BLANCO,MANILLA AMARILLA,USADO.",,50000,2010-07-30,2011-12-12,50000,0,True,False,0.0,,
 23377,"RELOJ TOMMY TABLERO BLANCO,MANILLA NEGRA.USADO.",,70000,2010-07-30,2011-06-29,70000,20000,True,False,0.0,,
 23803,"CAMARA SONY DESC-W30.USADO.CON CARGADOR,USADO.",,80000,2010-07-30,2010-12-24,80000,20000,True,False,0.0,,
 23852,CAMARA SONY MODELO DSC-S950..USADO.,,100000,2010-07-30,2011-06-13,100000,40000,True,False,0.0,,
 23853,"RELOJ PH.ORIENT TABLERO BLANCO,MANILLA METALICA,USADO.",,60000,2010-07-30,2010-09-03,60000,20000,True,False,0.0,,
 23863,"RELOJ PD.D.MARIO TABLERO BLANCO,MANILLA METALICA,USADO.",,50000,2010-07-30,2011-12-16,50000,10000,True,False,0.0,,
 21560,"RELOJ PH.EDOX TABLERO AMARILLO,MANILLA METALICA.USADO.",,200000,2010-08-18,2011-07-13,200000,50000,True,False,0.0,,
 20015,PULSERA SOLA.,,1500000,2010-11-24,,,,False,False,42.2,,
 20325,UN PAR DE CANDONGAS.UN PAR DE ARETES Y ANILLO PD.P.VARIAS.,,350000,2010-11-24,,,,False,False,8.2,,
 20391,CADENA SOLA.,,4000000,2010-11-24,,,,False,False,124.8,,
 21401,DIJE (ESTRELLA).,,70000,2010-11-24,,,,False,False,1.8,,
 21876,ARGOLLA EN DOS OROS.,,400000,2010-11-24,,,,False,False,10.7,,
 22546,CADENA CON DOS DIJES (INCLUIDO EL ANILLITO).,,80000,2010-11-24,,,,False,False,2.2,,
 22572,CADENA CON DIJE Y ANILLO PD.P.BLANCAS (NUDO).,,400000,2010-11-24,,,,False,False,11.0,,
 22978,ANILLO PD. Y UN PAR DE ARETES.,,200000,2010-11-24,,,,False,False,5.5,,
 23209,ANILLO PH.P.VERDE (J).,,150000,2010-11-24,,,,False,False,9.0,,
 23324,CADENA CON TRES DIJES.,,40000,2010-11-24,,,,False,False,8.6,,
 23347,UN PAR DE CANDONGAS (SUMIDAS).PULSERA Y DOS ANILLOS PD.P.VARIAS.,,290000,2010-11-24,,,,False,False,6.8,,
 23370,PULSERA Y ANILLO PD.P.VARIAS.,,115000,2010-11-24,,,,False,False,10.2,,
 23440,ANILLO PD.(M).,,30000,2010-11-24,,,,False,False,4.8,,
 23593,ANILLO PD.P.VARIAS.,,120000,2010-11-24,,,,False,False,5.5,,
 23603,CADENA CON DIJE.,,100000,2010-11-24,,,,False,False,2.5,,
 23664,CADENA CON DIJES FIJOS.DOS ANILLOS PD.P.VARIAS.,,750000,2010-11-24,,,,False,False,17.2,,
 23689,CADENA CON DIJE.TRES CANDONGAS Y ANILLO PD.P.VARIAS.,,400000,2010-11-24,,,,False,False,4.2,,
 23730,CADENA CON DIJE (ESTRTELLA).,,300000,2010-11-24,,,,False,False,7.8,,
 23740,"ANILLO PD.P.BLANCAS,TORCIDO (TORTUGA).",,340000,2010-11-24,,,,False,False,11.0,,
 23919,ANILLO PH.P.NEGRA.,,80000,2010-11-24,,,,False,False,4.8,,
 23938,UN PAR DE ARETES EN TRES OROS.,,120000,2010-11-24,,,,False,False,3.9,,
 23944,ANILLO PD.P.VARIAS.,,120000,2010-11-24,,,,False,False,3.8,,
 23950,CADENA SOLA (REVENTADA).,,100000,2010-11-24,,,,False,False,2.9,,
 23953,ANILLO PD.P.VARIAS.,,40000,2010-11-24,,,,False,False,1.3,,
 23957,CADENA SOLA.,,180000,2010-11-24,,,,False,False,6.7,,
 23978,"NAVAJA VICTORINOX,ESTUCHE.",,30000,2010-11-24,2011-04-08,30000,20000,True,False,0.0,,
 23980,ANILLO PD.P.VARIAS (DE GRADO).,,130000,2010-11-24,,,,False,False,3.6,,
 23985,"ANILLO PH.P.VERDE (AVERIADO,TORCIDO).",,80000,2010-11-24,,,,False,False,3.0,,
 23988,"RELOJ PD.SWATCH TABLERO Y MANILLA MORADA,USADO.",,50000,2010-11-24,2011-08-19,50000,5000,True,False,0.0,,
 23992,ANILLO PD.P.ROSADA Y BLANCAS.,,150000,2010-11-24,,,,False,False,4.1,,
 23999,ANILLO PD.DE 15 (TORCIDO).,,50000,2010-11-24,,,,False,False,2.4,,
 24019,0PULSERA SOLA (DESOLDADA).,,280000,2010-11-24,,,,False,False,6.8,,
 24038,ARGOLLA LISA.,,150000,2010-11-24,,,,False,False,4.0,,
 24044,CADENA CON DIJE (CRUZ).,,510000,2010-11-24,,,,False,False,12.0,,
 24071,ARGOL¥LA BISELADA (CLAUDIA C. JIMENEZ).,,150000,2010-11-24,,,,False,False,3.8,,
 24075,UN PAR DE CANDONGAS.,,80000,2010-11-24,,,,False,False,2.3,,
 24085,"CAMARA DIGITAL SONY, MODELO DSC-S750.USADA,CON CARGADOR.",,100000,2010-11-24,2011-09-02,100000,20000,True,False,0.0,,
 24097,"RELOJ PD.D.MARIO TABLERO BLANCO MANILLA METALILCA,USADO.",,40000,2010-11-24,2012-05-16,40000,0,True,False,0.0,,
 24103,ANILLO PD.P.NEGRA.,,30000,2010-11-24,,,,False,False,3.0,,
 24106,ARGOLLA EN DOS OROS.,,300000,2010-11-24,,,,False,False,7.5,,
 24109,ARGOLLA LISA.,,90000,2010-11-24,,,,False,False,4.1,,
 24111,CADENA CON DIJE.,,40000,2010-11-24,,,,False,False,1.2,,
 24115,UN PAR DE ARETES (FALTA SISTEMA).,,60000,2010-11-24,,,,False,False,1.7,,
 24117,ARO (ROTO). CON CINCO DIJES FIJOS.,,200000,2010-11-24,,,,False,False,6.3,,
 24130,ANILLO PD.P.BLANCA Y VERDES.,,100000,2010-11-24,,,,False,False,3.0,,
 24141,CADENA CON DOS DIJES.,,80000,2010-11-24,,,,False,False,2.3,,
 24166,ARGOLLA GRAFILADA ORO BAJO.,,60000,2010-11-24,,,,False,False,2.5,,
 24170,CADENA CON DIJE.,,80000,2010-11-24,,,,False,False,2.0,,
 24179,UN PAR DE ARETES P.VERDE.,,50000,2010-11-24,,,,False,False,2.8,,
 24189,ANILLO PD.P.VARIAS.,,100000,2010-11-24,,,,False,False,2.6,,
 24197,ANILLO PH.SELLO EN TRES OROS (AVERIADO).,,60000,2010-11-24,,,,False,False,2.8,,
 24207,"RELOJ PD.ORIENT TABLERO AMARILLO,MANILLA METALICA,USADO.",,20000,2010-11-24,2011-07-11,20000,10000,True,False,0.0,,
 24215,DOS ARGOLLAS LISAS.,,100000,2010-11-24,,,,False,False,3.0,,
 24216,ARGOLLA LIA CON P.BLANCA.,,50000,2010-11-24,,,,False,False,1.5,,
 24223,"RELOJ PH.CASIO SPORT, TABLERO Y MANILLA NEGRO,USADO.",,40000,2010-11-24,2011-05-16,40000,0,True,False,0.0,,
 24224,"RELOJ PD.TABLERO Y PULSO AMARILLO,USADO.",,30000,2010-11-24,2011-12-23,30000,10000,True,False,0.0,,
 24227,DOS ANILLOS PD.-P.VARIAS.,,50000,2010-11-24,,,,False,False,2.5,,
 24229,DOS ANILLOS PD.P.VARIAS.,,250000,2010-11-24,,,,False,False,6.9,,
 24241,ANILLO PD.P.BLANCAS.,,100000,2010-11-24,,,,False,False,2.7,,
 24251,UN PAR DE CANDONGAS.,,120000,2010-11-24,,,,False,False,3.1,,
 24266,CADENA SOLA.,,300000,2010-11-24,,,,False,False,8.1,,
 24298,ARGOLLA GRAFILADA (LUZ Y FRANCO).,,140000,2010-11-24,,,,False,False,3.6,,
 24299,ARGOLLA GRAFILADA (FRANCO Y LUZ).,,130000,2010-11-24,,,,False,False,3.2,,
 24308,CADENA SOLA (DOBLADA).,,1000000,2010-11-24,,,,False,False,30.2,,
 24324,ANILLO PD.P.BLANCA.,,40000,2010-11-24,,,,False,False,1.4,,
 24329,ANILLO PD.EN TRES OROS.,,100000,2010-11-24,,,,False,False,3.0,,
 24341,ANILLO PD.P.VARIAS.,,60000,2010-11-24,,,,False,False,1.6,,
 24342,ARO CON CINCO DIJES FIJOS (MANCHADO).,,220000,2010-11-24,,,,False,False,5.2,,
 24361,ANILLO PH.P.NEGRA.,,60000,2010-11-24,,,,False,False,4.0,,
 24364,ESCLAVA SOLA.,,200000,2010-11-24,,,,False,False,6.0,,
 24388,ANILLO PD.P.BLANCAS.,,180000,2010-11-24,,,,False,False,5.4,,
 24421,GAFAS RAY-BAND USADAS EN ESTUCHE.,,50000,2010-11-24,2011-04-09,50000,20000,True,False,0.0,,
 24424,ANILLO PD.P.VARIAS.,,170000,2010-11-24,,,,False,False,4.6,,
 24426,CADENA CON DIJE.,,120000,2010-11-24,,,,False,False,3.4,,
 24435,CADENA (REVENTADA).TRES ANILLOS PD.P.VARIAS (UNO ROTO Y OTRO FALTA PIEDRA).,,120000,2010-11-24,,,,False,False,3.9,,
 24437,CADENA CON DIJE Y PULSERA.,,550000,2010-11-24,,,,False,False,12.6,,
 24441,"RELOJ PH.DMARIO TABLERO BLANCO,AMNILLA METALICA USADO.",,100000,2010-11-24,2012-05-16,100000,0,True,False,0.0,,
 24447,ANILLO PD.DE GRADO.,,300000,2010-11-24,,,,False,False,7.5,,
 24451,ARGOLLA GRAFILADA.,,70000,2010-11-24,,,,False,False,2.5,,
 24452,TRES ANILLOS PD.P.VARIAS.,,250000,2010-11-24,,,,False,False,8.2,,
 24461,ANILLO PD.P.BLANCAS.,,80000,2010-11-24,,,,False,False,2.7,,
 24491,DOS ANILLOS PD.FALTA PIEDRA.,,60000,2010-11-24,,,,False,False,1.6,,
 24516,ARGOLLA LISA.,,170000,2010-11-24,,,,False,False,4.5,,
 24539,PULSERA (CANDADO DA¥ADO).CUATRO ANILLOS PD.P..VARIAS (ROTO UNO ROTO).UN PAR DE TOPOS.,,500000,2010-11-24,,,,False,False,13.1,,
 24546,ANILLO PH.P.BLANCAS,,380000,2010-11-24,,,,False,False,10.2,,
 24562,UN PAR DE ARETES (CAAMAFEOS).,,130000,2010-11-24,,,,False,False,3.3,,
 24579,ANILLO PD.P.BLANCAS.,,300000,2010-11-24,,,,False,False,8.0,,
 24582,"RELOJ PH.TISSOT AUTOMATICO,MANILLA METALICA,PULSO NEGRO,USADO.",,100000,2010-11-24,2011-05-04,100000,10000,True,False,0.0,,
 24612,DOS ANILLOS PD.P.VARIAS (UNO ROTO).CANDONGA.TRES DIJES.,,220000,2010-11-24,,,,False,False,6.2,,
 24615,CAMARA DIGITAL SAMSUNG MODELO S760 USADA EN ESTUCHE.,,60000,2010-11-24,2010-12-28,60000,40000,True,False,0.0,,
 24621,"RELOJ PH.RADO,TABLERO NEGRO,MANILLA METALICA,USADO.",,80000,2010-11-24,2011-01-29,80000,20000,True,False,0.0,,
 24622,"RELOJ PD.MOVADO,TABLERO Y PULSO NEGRO,USADO.",,120000,2010-11-24,2012-05-16,120000,0,True,False,0.0,,
 24659,PEDAZO CADENA CON PEPAS.,,280000,2010-11-24,,,,False,False,7.0,,
 24664,"CAMARA DIGITAL OLYMPUS,SIN CARGADOR Y CABLES,USADA.",,100000,2010-11-24,,,,False,False,0.0,,
 24669,ANIL¥LO PH.P.VARIAS.,,300000,2010-11-24,,,,False,False,7.2,,
 24709,CADENA Y TRES ANILLOS PD.P.VARRIAS.,,500000,2010-11-24,,,,False,False,17.6,,
 24715,"RELOJ PD.RAYMOND WEIL TABLERO BLANCO,MANILLA METALICA,USDO.",,100000,2010-11-24,2012-05-16,100000,0,True,False,0.0,,
 24746,DOS ANILLOS PD.P.VS.(TORCIDOS Y FTA.PDS).,,70000,2010-11-24,,,,False,False,1.9,,
 24762,ANILLO PD.P.VS.,,270000,2010-11-24,,,,False,False,7.4,,
 24767,CUATRO DIJES Y TRES ARETES (CHATARRA).,,30000,2010-11-24,,,,False,False,1.5,,
 24784,UN PAR DE CANDONGAS (UNA DESOLDADA).ARETE SOLO.DIJE.,,450000,2010-11-24,,,,False,False,10.7,,
 24805,"CAMARA DE VIDEO SAMSUNG CON CARGADOR Y CABLES,USADO.",,150000,2010-11-24,2011-11-15,150000,50000,True,False,0.0,,
 24816,ANILLO PH.BULOVA TABLERO Y MANILLA NEGRA USADO.,,50000,2010-11-24,,,,False,False,0.0,,
 24824,ARGOLLA GRAFILADA.,,90000,2010-11-24,,,,False,False,2.7,,
 24825,ANILLO PD.CAMAFEO.,,200000,2010-11-24,,,,False,False,4.8,,
 24875,ARGOLLA GRAFILADA (FREDDY ALFONSO).,,70000,2010-11-24,,,,False,False,2.5,,
 24879,DOS CADENAS CON DOS DIJES Y ANILLO PD.P.VERDE.,,280000,2010-11-24,,,,False,False,7.0,,
 24909,TRES ANIL¥LOS PD.P.VARIAS Y DOS DIJES.,,100000,2010-11-24,,,,False,False,4.4,,
 24910,ANILLO PD.P.AZULES.,,90000,2010-11-24,,,,False,False,2.2,,
 24918,DOS ANILLOS PD.P.VS.,,150000,2010-11-24,,,,False,False,5.8,,
 24921,CADENA CON DIJE (CRUZ).ANILLO PH.SELLO.,,1800000,2010-11-24,,,,False,False,42.0,,
 24923,ARGOLLA GRAFILADA.,,80000,2010-11-24,,,,False,False,2.8,,
 24928,CADENA REVENTADA CON DIJE.,,140000,2010-11-24,,,,False,False,3.2,,
 24929,ANILLO PD.EN TRES OROS (AVERIADO).,,200000,2010-11-24,,,,False,False,4.9,,
 24931,CADENA CON CINCO DIJE.,,350000,2010-11-24,,,,False,False,9.0,,
 24949,CADENA CON DIJE.,,120000,2010-11-24,,,,False,False,3.3,,
 24950,ARGOLLA LISA CON P.BLANCA.,,150000,2010-11-24,,,,False,False,4.8,,
 24958,UN PAR DE ARGOLLAS LISAS (MARTHA Y PEDRO).,,150000,2010-11-24,,,,False,False,4.7,,
 24959,PULSERA RENETADA Y ARGOLLA TORCIDA.,,100000,2010-11-24,,,,False,False,2.3,,
 25008,ANILLO PD.P.BLANCAS (FALTA PIEDRA Y TORCIDO).,,120000,2010-11-24,,,,False,False,2.9,,
 25010,"RELOJ PD.D.MARIO TABLERO BLANCO,MANILLA AMARILLO,USADO.",,40000,2010-11-24,2010-12-28,40000,20000,True,False,0.0,,
 25026,ANILLO PD.P.CIRCON (TORCIDO).,,50000,2010-11-24,,,,False,False,1.9,,
 25052,CADENA CON DIJE Y ARGOLLA LISA.,,120000,2010-11-24,,,,False,False,3.2,,
 25058,TRES ARETES DIFERENTES Y DIJE.,,100000,2010-11-24,,,,False,False,3.0,,
 25072,ARGOLLA GRAFILADA (AVERIADA Y FALTA PIEDRAS(.,,80000,2010-11-24,,,,False,False,2.3,,
 25080,ANILLO PD.P.VARIAS.,,200000,2010-11-24,,,,False,False,4.9,,
 25086,CADENA CON DIJE (CRISTO).,,450000,2010-11-24,,,,False,False,10.4,,
 25088,CADENA CON DIJE.,,70000,2010-11-24,,,,False,False,1.7,,
 25137,ANILLO PH.P.VARIAS.,,150000,2010-11-24,,,,False,False,4.7,,
 25152,CADENA Y ANILLO PD.(NUDO).,,600000,2010-11-24,,,,False,False,17.0,,
 25153,ANILLO PD.P.BLANCAS.,,100000,2010-11-24,,,,False,False,2.6,,
 25180,ANILLOPD.P.NEGRA.,,30000,2010-11-24,,,,False,False,1.4,,
 25186,CADENA REVENTADA CON DIJE.,,100000,2010-11-24,,,,False,False,3.0,,
 25201,CADENA COBN DOS DIJES Y ANILLO PH.P.BLANCA.,,400000,2010-11-24,,,,False,False,10.5,,
 25203,ARGOLLA BISELADA Y ANILLO PD.BLANCA.,,140000,2010-11-24,,,,False,False,4.1,,
 25205,CADENA SOLA.,,150000,2010-11-24,,,,False,False,3.9,,
 25224,CADENA CON TRES DIJES.,,200000,2010-11-24,,,,False,False,6.4,,
 25264,DOS ANILLOS PD.P.VS.PULSERA PEQUE¥A CON DIJE.,,170000,2010-11-24,,,,False,False,6.7,,
 25278,ARO CON P.BLANCAS.,,300000,2010-11-24,,,,False,False,8.1,,
 25301,"RELOJ PH.TIME FORCE TABLERO Y MANILLA NEGRA,EN ESTUCHE.",,100000,2010-11-24,2011-01-29,100000,50000,True,False,0.0,,
 25333,"RELOJ PD.ORIENT TABLERO Y MANILLA AMARILLA,USADO.",,30000,2010-11-24,2012-04-28,30000,10000,True,False,0.0,,
 25364,ANILLO PD.P.BLANCAS (FALTA PIEDRAS).,,100000,2010-11-24,,,,False,False,3.4,,
 25368,PULSERA REVENTADA Y TRES ANILLOS PD.P.VS (UNO ROTO).,,350000,2010-11-24,,,,False,False,8.4,,
 25377,CADENA SOLA.,,60000,2010-11-24,,,,False,False,1.4,,
 22627,CADENA Y ARGOLLA CON P.BLANCAS.,,800000,2011-02-17,,,,False,False,19.8,,
 23400,UN PAR DE CANDONGAS Y UN PAR DE ARETES.,,150000,2011-02-17,,,,False,False,4.4,,
 24205,UN PAR DE ARETES (P.VERDES).ANILLO PD.P.VARIAS.,,200000,2011-02-17,,,,False,False,6.3,,
 24515,DOS ANILLOS PD.P.VARIAS.,,100000,2011-02-17,,,,False,False,4.8,,
 24702,PULSERA.UN PAR DE ARETES Y TRES ANILLOS PD.P.VARIAS.,,200000,2011-02-17,,,,False,False,5.0,,
 24880,ANILLO PD.FALTA PDA.UN PAR DE ARETES.,,30000,2011-02-17,,,,False,False,1.4,,
 24996,"DOS ANILLOS PD.P.VARIAS (UNO EN ORO BAJO).RELOJ PH.SANDOZ TABLERO NEGRO,MAMNILLA CAMBIADA USADO.",,250000,2011-02-17,,,,False,False,11.3,,
 25259,ANILLO PD.P.AZUL.,,80000,2011-02-17,,,,False,False,4.5,,
 25419,ANILLO PD.P.NEGRA.,,40000,2011-02-17,,,,False,False,1.2,,
 25435,ARGOLLA EN TRES OROS (JOVANY GAITAN).,,350000,2011-02-17,,,,False,False,8.2,,
 25437,UN PAR DE CANDONGAS CON P.AZULES.,,60000,2011-02-17,,,,False,False,1.5,,
 25449,PULSERA SOLA. (14K.).,,300000,2011-02-17,,,,False,False,10.3,,
 25510,ANILLO PD.P.BLANCA.,,100000,2011-02-17,,,,False,False,2.6,,
 25513,DOS ANILLOS PD.P.VARIAS.UN PAR DE CANDONGAS.,,120000,2011-02-17,,,,False,False,3.5,,
 25538,CADENA SOLA.,,250000,2011-02-17,,,,False,False,6.0,,
 25539,ARGOLLA GRAFILADA (SARA INES GIL).,,300000,2011-02-17,,,,False,False,6.7,,
 25608,ANILLO PD.P.NEGRA.,,150000,2011-02-17,,,,False,False,3.7,,
 25637,CADENA CON DIJE.,,85000,2011-02-17,,,,False,False,3.8,,
 25661,CADENA SOLA.,,550000,2011-02-17,,,,False,False,11.5,,
 25692,CADENA SOLA (REAZA DA¥ADA).,,80000,2011-02-17,,,,False,False,2.4,,
 25695,ANILLO PD.P.BLS.,,50000,2011-02-17,,,,False,False,1.4,,
 25706,PULSERA SOLA.,,280000,2011-02-17,,,,False,False,6.0,,
 25713,CADENA SOLA.,,100000,2011-02-17,,,,False,False,3.3,,
 25720,ARO Y ANILLO PD.,,300000,2011-02-17,,,,False,False,9.7,,
 25725,DOS ANILLOS PD.P.VARIAS (ORO BAJO).,,200000,2011-02-17,,,,False,False,7.4,,
 25726,ANILLO PD.P.VARIAS ORO BAJO.,,100000,2011-02-17,,,,False,False,3.6,,
 25756,ARGOLLA LISA (DEIBY).,,120000,2011-02-17,,,,False,False,4.7,,
 25781,UN PAR DE ARETES.,,80000,2011-02-17,,,,False,False,2.4,,
 25782,ANILLO PD.P.CIRCON.,,60000,2011-02-17,,,,False,False,1.8,,
 25812,CADENA CON DIJE Y ARGOLLA LISA (RASPADA).,,200000,2011-02-17,,,,False,False,5.0,,
 25826,ANILLO PH.P.AZUL.,,200000,2011-02-17,,,,False,False,5.4,,
 25848,"DOS ANILLOS PD.P.VARIAS.PESDAZO DE CADENA,PULSERA.TRES ARETES DIFERENTES Y DIJE.",,270000,2011-02-17,,,,False,False,7.8,,
 25850,CANDONGA SOLA.UN PAR DE TOPOS Y DOS DIJES.,,120000,2011-02-17,,,,False,False,3.5,,
 25871,ANILLO PD.P.BLANCA.,,80000,2011-02-17,,,,False,False,4.2,,
 25888,ANILLO PD.P.CIRCON.,,20000,2011-02-17,,,,False,False,1.2,,
 25932,DIJE (CRUZ P.VERDES).,,70000,2011-02-17,,,,False,False,1.6,,
 25950,ANILLO PD.P.ROJA Y ARGOLLA LISA (LOS DOS LIMADOS).,,200000,2011-02-17,,,,False,False,6.6,,
 25961,CADENA CON DIJE.,,130000,2011-02-17,,,,False,False,2.8,,
 25980,CADENA CON DIJE Y UN PAR DE ARETES.,,130000,2011-02-17,,,,False,False,5.4,,
 25997,UN PAR DE CANDONGAS.,,60000,2011-02-17,,,,False,False,1.3,,
 26014,PULSERA SOLA.,,1000000,2011-02-17,,,,False,False,23.5,,
 26023,ANILLO PH.P.NEGRA.,,60000,2011-02-17,,,,False,False,4.4,,
 26036,"UN PAR DE ARGOLLAS CON P.VERDES Y BLS, DIJE (CRUZ).",,500000,2011-02-17,,,,False,False,12.9,,
 26037,UN PAR DE ARGOLLAS BISELADAS Y ANILLO PHP.VARIAS.,,450000,2011-02-17,,,,False,False,13.2,,
 26047,DOS ANILLOS PD..VARIAS.(UNO ROTO).,,300000,2011-02-17,,,,False,False,7.0,,
 26083,CADENA CON DIJE (P.VERDE).,,80000,2011-02-17,,,,False,False,1.9,,
 26115,"ANILLO PD.P.NEGRA,ORO BAJO.",,60000,2011-02-17,,,,False,False,2.3,,
 26101,PULSERA CON DIJE.,,50000,2011-02-17,,,,False,False,1.5,,
 26119,ARGOLLA GRAFILADA (EDUIN L.).,,70000,2011-02-17,,,,False,False,2.1,,
 26176,CADENA SOLA.,,50000,2011-02-17,,,,False,False,1.9,,
 26186,DIJE (P.BLANCA).,,20000,2011-02-17,,,,False,False,2.9,,
 26187,ANILLO PD.P.VERDES (DELFIN).,,100000,2011-02-17,,,,False,False,3.1,,
 26199,ANILLO PD.P.NEGRAS.,,40000,2011-02-17,,,,False,False,0.9,,
 26206,PULSERA Y ANILLO PH.P.BLANCA.,,250000,2011-02-17,,,,False,False,7.4,,
 26213,ANILLO PH.P.ROJA (AVERIADO).,,60000,2011-02-17,,,,False,False,3.9,,
 25798,CADENA Y PULSERA.,,500000,2011-02-17,,,,False,False,11.4,,
 22779,CADENA SOLA.,,400000,2011-05-14,,,,False,False,17.4,,
 23937,TRES ANILLOS PD.P.VARIAS.,,550000,2011-05-14,,,,False,False,13.1,,
 24610,ANILLO PH.INICIALES.,,350000,2011-05-14,,,,False,False,12.5,,
 24976,ANILLO PD.P.VARIAS.,,100000,2011-05-14,,,,False,False,2.4,,
 24984,ANILLO PD.P.VARIAS.,,100000,2011-05-14,,,,False,False,2.6,,
 25009,ANILLO PD.P.CVARIAS.,,60000,2011-05-14,,,,False,False,1.4,,
 25036,UN PAR ARGOLLAS GRAFILADAS (ALEX Y DIANA).,,150000,2011-05-14,,,,False,False,5.7,,
 25204,CADENA SOLA.,,250000,2011-05-14,,,,False,False,6.7,,
 25386,CADENA SOLA.,,200000,2011-05-14,,,,False,False,4.4,,
 25484,DIJE (MEDALLON).,,80000,2011-05-14,,,,False,False,5.9,,
 25508,ARGOLLA EN DOS OROS.,,200000,2011-05-14,,,,False,False,4.6,,
 25625,ANILLO PH.P.ROJA Y BLANCAS.,,150000,2011-05-14,,,,False,False,4.0,,
 25634,"IPOD CON AUDIFONOS Y CARGADOR.30GIGAS,USADO.",,100000,2011-05-14,,,,False,False,0.0,,
 25650,CADENA CON CINCO DIJES (UNO DE PASTA).AILLO PD.P.CIRCON.RELOJ PD.CITIZEN.,,250000,2011-05-14,,,,False,False,8.8,,
 25653,NAVAJA LETTERMAN USADA.,,30000,2011-05-14,2011-05-31,30000,5000,True,False,0.0,,
 25721,ANILLO PD.P.ROJA (DE GRADO).,,120000,2011-05-14,,,,False,False,3.3,,
 25775,"RELOJ PH.SANDOZ,TABLERO Y MANILLA GRIS CAMBIADA,USADO.",,55000,2011-05-14,2012-05-16,55000,0,True,False,0.0,,
 25798,CADENA Y PULSERA.,,500000,2011-05-14,,,,False,False,11.4,,
 25809,ANILLO PHP.NEGRA (DE GRADO).,,200000,2011-05-14,,,,False,False,4.8,,
 25856,ANILLO PH.(JR).,,470000,2011-05-14,,,,False,False,9.9,,
 25889,"PULIDORA BLACK Y DECKER MODELO G720-B3 USADA,EN ESTUCHE.",,70000,2011-05-14,2011-05-30,70000,0,True,False,0.0,,
 25902,CADENA SOLA.,,250000,2011-05-14,,,,False,False,10.1,,
 25923,ARGOLLA GRAFILADA P.VERDE (YOMARA GARCIA).,,850000,2011-05-14,,,,False,False,17.5,,
 26077,"RELOJ PH.SWATCH TABLERO GRIS Y MANILLA AZUL CON GRIS,USADO.",,50000,2011-05-14,2011-05-30,50000,40000,True,False,0.0,,
 26124,"RELOJ PH.D,MARIO TABLERO BLANCO,MANILLA CAMBIADA,USADO.",,50000,2011-05-14,2012-05-16,50000,0,True,False,0.0,,
 26149,ARGOLLA GRAFILADA CON P.VERDE (RICARDO).,,500000,2011-05-14,,,,False,False,10.9,,
 26155,"NAVALA LETTERMAN MICRO,USADA,ESTUCHE.",,40000,2011-05-14,,,,False,False,0.0,,
 26169,CADENA CON DIJE.,,200000,2011-05-14,,,,False,False,4.7,,
 26202,ANILLO PD.P.CIRCON.,,120000,2011-05-14,,,,False,False,3.0,,
 26225,"RELOJ TISSOT TABLERO AMARILLO MANILLA METALICA,USADO.",,80000,2011-05-14,2011-09-06,80000,10000,True,False,0.0,,
 26232,TRES ANILLOS PD.VARIAS.,,180000,2011-05-14,,,,False,False,4.7,,
 26249,"RELOJ PH.CASIO TABLERO NEGRO,MANILLA METALICA,USADO EN ESTUCHE.",,100000,2011-05-14,2011-09-01,100000,10000,True,False,0.0,,
 26256,ARGOLLA EN DOS OROS (VIVIANA Y WILSON).,,450000,2011-05-14,,,,False,False,9.8,,
 26260,PULSERA SOLA.,,500000,2011-05-14,,,,False,False,11.3,,
 26312,ANILLO PD.P.BLANCA.,,30000,2011-05-14,,,,False,False,1.7,,
 26347,PULSERA EN TRES OROS DE 14K.,,150000,2011-05-14,,,,False,False,7.4,,
 26362,"CADENA REVENTADA CON DIJE.CTRES CANDONGAS INCOMPLETAS DIFERENTES.ANILLO PD.SIN PIEDRA.RELOJ PD.D,MARIO,USADO.",,220000,2011-05-14,,,,False,False,4.7,,
 26369,"CADENA (INCOMPLETA,FALTA SEGURO).TRES DIJES (UNO LE FALTA ARGOLLA).",,120000,2011-05-14,,,,False,False,3.4,,
 26378,ANILLO PD.P.VERDE Y BLANCA.,,50000,2011-05-14,,,,False,False,3.1,,
 26400,ANILLO PD.P.VERDE.,,40000,2011-05-14,,,,False,False,1.0,,
